date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:02:06	2545/2545	---MCZ	200	added ('OK')	text/xml	date:Fri,%2026%20Apr%202024%2001:02:05%20GMT	https://demo.cocobasic.com/volos-wp/demo-1/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemo.cocobasic.com%2Fvolos-wp%2Fdemo-1%2Fportfolio%2Fitem-1%2F&format=xml	D:/_WORKS/2024/_capoeira/_blog/blog/demo.cocobasic.com/volos-wp/demo-1/wp-json/oembed/1.0/embedfff9	(from https://demo.cocobasic.com/volos-wp/demo-1/portfolio/item-1/)
22:02:06	151147/151147	---M--	200	added ('OK')	image/jpeg	etag:%225e400848-24e6b%22	https://demo.cocobasic.com/volos-wp/demo-1/wp-content/uploads/2019/11/item_01.jpg	D:/_WORKS/2024/_capoeira/_blog/blog/demo.cocobasic.com/volos-wp/demo-1/wp-content/uploads/2019/11/item_01.jpg	(from https://demo.cocobasic.com/volos-wp/demo-1/portfolio/item-1/)
22:02:07	1617/1617	---MCZ	200	added ('OK')	text/css	etag:W/%2265ba6bf9-651%22	https://demo.cocobasic.com/volos-wp/demo-1/wp-content/cache/autoptimize/css/autoptimize_single_2633ce894d1fb442ff90aa0a17926a7d.css	D:/_WORKS/2024/_capoeira/_blog/blog/demo.cocobasic.com/volos-wp/demo-1/wp-content/cache/autoptimize/css/autoptimize_single_2633ce894d1fb442ff90aa0a17926a7d.css	(from https://demo.cocobasic.com/volos-wp/demo-1/portfolio/item-4/)
22:02:08	8485/8485	---MCZ	200	added ('OK')	application/json	date:Fri,%2026%20Apr%202024%2001:02:07%20GMT	https://demo.cocobasic.com/volos-wp/demo-1/wp-json/wp/v2/portfolio/56	D:/_WORKS/2024/_capoeira/_blog/blog/demo.cocobasic.com/volos-wp/demo-1/wp-json/wp/v2/portfolio/56.json	(from https://demo.cocobasic.com/volos-wp/demo-1/portfolio/item-4/)
22:02:08	2362/2362	---MCZ	200	added ('OK')	application/json	date:Fri,%2026%20Apr%202024%2001:02:08%20GMT	https://demo.cocobasic.com/volos-wp/demo-1/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemo.cocobasic.com%2Fvolos-wp%2Fdemo-1%2Fportfolio%2Fitem-4%2F	D:/_WORKS/2024/_capoeira/_blog/blog/demo.cocobasic.com/volos-wp/demo-1/wp-json/oembed/1.0/embed9eb1.json	(from https://demo.cocobasic.com/volos-wp/demo-1/portfolio/item-4/)
22:02:08	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2026%20Apr%202024%2001:02:08%20GMT	https://demo.cocobasic.com/volos-wp/demo-1/?p=56	D:/_WORKS/2024/_capoeira/_blog/blog/demo.cocobasic.com/volos-wp/demo-1/index2dc8.html	(from https://demo.cocobasic.com/volos-wp/demo-1/portfolio/item-4/)
22:02:09	2545/2545	---MCZ	200	added ('OK')	text/xml	date:Fri,%2026%20Apr%202024%2001:02:09%20GMT	https://demo.cocobasic.com/volos-wp/demo-1/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemo.cocobasic.com%2Fvolos-wp%2Fdemo-1%2Fportfolio%2Fitem-4%2F&format=xml	D:/_WORKS/2024/_capoeira/_blog/blog/demo.cocobasic.com/volos-wp/demo-1/wp-json/oembed/1.0/embed6b11	(from https://demo.cocobasic.com/volos-wp/demo-1/portfolio/item-4/)
22:02:10	1700/1700	---MCZ	200	added ('OK')	text/css	etag:W/%2265ba6bfa-6a4%22	https://demo.cocobasic.com/volos-wp/demo-1/wp-content/cache/autoptimize/css/autoptimize_single_662562fa4257fa7e27003ffcc3e3ca38.css	D:/_WORKS/2024/_capoeira/_blog/blog/demo.cocobasic.com/volos-wp/demo-1/wp-content/cache/autoptimize/css/autoptimize_single_662562fa4257fa7e27003ffcc3e3ca38.css	(from https://demo.cocobasic.com/volos-wp/demo-1/portfolio/item-6/)
22:02:10	7106/7106	---MCZ	200	added ('OK')	application/json	date:Fri,%2026%20Apr%202024%2001:02:10%20GMT	https://demo.cocobasic.com/volos-wp/demo-1/wp-json/wp/v2/portfolio/50	D:/_WORKS/2024/_capoeira/_blog/blog/demo.cocobasic.com/volos-wp/demo-1/wp-json/wp/v2/portfolio/50.json	(from https://demo.cocobasic.com/volos-wp/demo-1/portfolio/item-6/)
22:02:11	2362/2362	---MCZ	200	added ('OK')	application/json	date:Fri,%2026%20Apr%202024%2001:02:11%20GMT	https://demo.cocobasic.com/volos-wp/demo-1/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemo.cocobasic.com%2Fvolos-wp%2Fdemo-1%2Fportfolio%2Fitem-6%2F	D:/_WORKS/2024/_capoeira/_blog/blog/demo.cocobasic.com/volos-wp/demo-1/wp-json/oembed/1.0/embed1f79.json	(from https://demo.cocobasic.com/volos-wp/demo-1/portfolio/item-6/)
22:02:11	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2026%20Apr%202024%2001:02:11%20GMT	https://demo.cocobasic.com/volos-wp/demo-1/?p=50	D:/_WORKS/2024/_capoeira/_blog/blog/demo.cocobasic.com/volos-wp/demo-1/index6aed.html	(from https://demo.cocobasic.com/volos-wp/demo-1/portfolio/item-6/)
22:02:12	2545/2545	---MCZ	200	added ('OK')	text/xml	date:Fri,%2026%20Apr%202024%2001:02:11%20GMT	https://demo.cocobasic.com/volos-wp/demo-1/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemo.cocobasic.com%2Fvolos-wp%2Fdemo-1%2Fportfolio%2Fitem-6%2F&format=xml	D:/_WORKS/2024/_capoeira/_blog/blog/demo.cocobasic.com/volos-wp/demo-1/wp-json/oembed/1.0/embedf4a2	(from https://demo.cocobasic.com/volos-wp/demo-1/portfolio/item-6/)
22:02:12	659/659	---MCZ	200	added ('OK')	application/json	date:Fri,%2026%20Apr%202024%2001:02:12%20GMT	https://demo.cocobasic.com/volos-wp/demo-1/wp-json/wp/v2/users/1	D:/_WORKS/2024/_capoeira/_blog/blog/demo.cocobasic.com/volos-wp/demo-1/wp-json/wp/v2/users/1.json	(from https://demo.cocobasic.com/volos-wp/demo-1/author/anna-stone/)
22:02:13	9550/9550	---MC-	200	added ('OK')	application/rss+xml	etag:%22cda83492ce1923386f37c3eea8c3397d%22	https://demo.cocobasic.com/volos-wp/demo-1/author/anna-stone/feed/	D:/_WORKS/2024/_capoeira/_blog/blog/demo.cocobasic.com/volos-wp/demo-1/author/anna-stone/feed/index.html	(from https://demo.cocobasic.com/volos-wp/demo-1/author/anna-stone/)
22:02:13	716/716	---MCZ	200	added ('OK')	application/json	date:Fri,%2026%20Apr%202024%2001:02:13%20GMT	https://demo.cocobasic.com/volos-wp/demo-1/wp-json/wp/v2/categories/1	D:/_WORKS/2024/_capoeira/_blog/blog/demo.cocobasic.com/volos-wp/demo-1/wp-json/wp/v2/categories/1.json	(from https://demo.cocobasic.com/volos-wp/demo-1/category/uncategorized/)
22:02:13	9561/9561	---MC-	200	added ('OK')	application/rss+xml	etag:%22cda83492ce1923386f37c3eea8c3397d%22	https://demo.cocobasic.com/volos-wp/demo-1/category/uncategorized/feed/	D:/_WORKS/2024/_capoeira/_blog/blog/demo.cocobasic.com/volos-wp/demo-1/category/uncategorized/feed/index.html	(from https://demo.cocobasic.com/volos-wp/demo-1/category/uncategorized/)
22:02:14	4467/4467	---MCZ	200	added ('OK')	application/json	date:Fri,%2026%20Apr%202024%2001:02:14%20GMT	https://demo.cocobasic.com/volos-wp/demo-1/wp-json/wp/v2/posts/160	D:/_WORKS/2024/_capoeira/_blog/blog/demo.cocobasic.com/volos-wp/demo-1/wp-json/wp/v2/posts/160.json	(from https://demo.cocobasic.com/volos-wp/demo-1/preserve-and-cherish-that-pale-blue-dot-are-creatures-of-the-cosmos-light-years/)
22:02:15	2708/2708	---MCZ	200	added ('OK')	application/json	date:Fri,%2026%20Apr%202024%2001:02:14%20GMT	https://demo.cocobasic.com/volos-wp/demo-1/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemo.cocobasic.com%2Fvolos-wp%2Fdemo-1%2Fpreserve-and-cherish-that-pale-blue-dot-are-creatures-of-the-cosmos-light-years%2F	D:/_WORKS/2024/_capoeira/_blog/blog/demo.cocobasic.com/volos-wp/demo-1/wp-json/oembed/1.0/embed74b3.json	(from https://demo.cocobasic.com/volos-wp/demo-1/preserve-and-cherish-that-pale-blue-dot-are-creatures-of-the-cosmos-light-years/)
22:02:15	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2026%20Apr%202024%2001:02:14%20GMT	https://demo.cocobasic.com/volos-wp/demo-1/?p=160	D:/_WORKS/2024/_capoeira/_blog/blog/demo.cocobasic.com/volos-wp/demo-1/index9c2b.html	(from https://demo.cocobasic.com/volos-wp/demo-1/preserve-and-cherish-that-pale-blue-dot-are-creatures-of-the-cosmos-light-years/)
22:02:15	2893/2893	---MCZ	200	added ('OK')	text/xml	date:Fri,%2026%20Apr%202024%2001:02:15%20GMT	https://demo.cocobasic.com/volos-wp/demo-1/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemo.cocobasic.com%2Fvolos-wp%2Fdemo-1%2Fpreserve-and-cherish-that-pale-blue-dot-are-creatures-of-the-cosmos-light-years%2F&format=xml	D:/_WORKS/2024/_capoeira/_blog/blog/demo.cocobasic.com/volos-wp/demo-1/wp-json/oembed/1.0/embed57e5	(from https://demo.cocobasic.com/volos-wp/demo-1/preserve-and-cherish-that-pale-blue-dot-are-creatures-of-the-cosmos-light-years/)
22:02:16	4428/4428	---MCZ	200	added ('OK')	application/json	date:Fri,%2026%20Apr%202024%2001:02:16%20GMT	https://demo.cocobasic.com/volos-wp/demo-1/wp-json/wp/v2/posts/131	D:/_WORKS/2024/_capoeira/_blog/blog/demo.cocobasic.com/volos-wp/demo-1/wp-json/wp/v2/posts/131.json	(from https://demo.cocobasic.com/volos-wp/demo-1/hundreds-of-thousands-a-still-more-glorious-nights-around-art-table/)
22:02:17	2648/2648	---MCZ	200	added ('OK')	application/json	date:Fri,%2026%20Apr%202024%2001:02:16%20GMT	https://demo.cocobasic.com/volos-wp/demo-1/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemo.cocobasic.com%2Fvolos-wp%2Fdemo-1%2Fhundreds-of-thousands-a-still-more-glorious-nights-around-art-table%2F	D:/_WORKS/2024/_capoeira/_blog/blog/demo.cocobasic.com/volos-wp/demo-1/wp-json/oembed/1.0/embedd73a.json	(from https://demo.cocobasic.com/volos-wp/demo-1/hundreds-of-thousands-a-still-more-glorious-nights-around-art-table/)
22:02:17	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2026%20Apr%202024%2001:02:17%20GMT	https://demo.cocobasic.com/volos-wp/demo-1/?p=131	D:/_WORKS/2024/_capoeira/_blog/blog/demo.cocobasic.com/volos-wp/demo-1/indexd52d.html	(from https://demo.cocobasic.com/volos-wp/demo-1/hundreds-of-thousands-a-still-more-glorious-nights-around-art-table/)
22:02:17	2833/2833	---MCZ	200	added ('OK')	text/xml	date:Fri,%2026%20Apr%202024%2001:02:17%20GMT	https://demo.cocobasic.com/volos-wp/demo-1/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemo.cocobasic.com%2Fvolos-wp%2Fdemo-1%2Fhundreds-of-thousands-a-still-more-glorious-nights-around-art-table%2F&format=xml	D:/_WORKS/2024/_capoeira/_blog/blog/demo.cocobasic.com/volos-wp/demo-1/wp-json/oembed/1.0/embedcc03	(from https://demo.cocobasic.com/volos-wp/demo-1/hundreds-of-thousands-a-still-more-glorious-nights-around-art-table/)
